DATE_TIME,FROZEN_CM,THAW_CM,WATER_CONTENT_CM,SNOW_COVER_CM,TERRAIN,SITE
1981-11-05,4,1,1.4,16,0,скв.105
1981-11-05,6,,2.5,13,3,скв.107а
1981-11-05,4,,3.6,10,2,скв.107а
1981-11-05,6,,2.3,11,1,скв.108
1981-11-05,2,,1.2,12,0,скв.108
1981-11-05,4,,1.6,12,1,уч.4
1981-11-05,1,,0.4,13,0,уч.4
1981-11-10,5,,1.9,21,1,скв.105
1981-11-10,1,,0.4,24,0,скв.105
1981-11-10,6,,2.1,19,3,скв.107а
1981-11-10,3,,2.8,8,2,скв.107а
1981-11-10,7,,2.5,18,1,скв.108
1981-11-10,1,1,0.5,23,0,скв.108
1981-11-10,4,,1.6,21,1,уч.4
1981-11-10,0,,,18,0,уч.4
1981-11-19,0,,,26,1,скв.105
1981-11-19,0,,,26,0,скв.105
1981-11-19,2,2,0.7,28,3,скв.107а
1981-11-19,1,1,0.7,28,2,скв.107а
1981-11-19,7,,2.7,36,1,скв.108
1981-11-19,0,,,36,0,скв.108
1981-11-19,1,,0.4,23,1,уч.4
1981-11-19,0,,,23,0,уч.4
1981-12-10,3,2,1,57,1,скв.105
1981-12-10,0,,,43,0,скв.105
1981-12-10,0,,,61,3,скв.107а
1981-12-10,1,1,0.7,48,2,скв.107а
1981-12-10,5,,1.8,50,1,скв.108
1981-12-10,0,,,38,0,скв.108
1981-12-10,6,,2.3,53,1,уч.4
1981-12-10,0,,,49,0,уч.4
1981-12-20,3,,1.4,71,1,скв.105
1981-12-20,1,,0.5,76,0,скв.105
1981-12-20,3,1,1.5,61,3,скв.107а
1981-12-20,2,1,1.8,63,2,скв.107а
1981-12-20,3,,1.4,73,1,скв.108
1981-12-20,0,,,75,0,скв.108
1981-12-20,1,,0.2,64,1,уч.4
1981-12-20,0,,,64,0,уч.4
1981-12-30,2,,0.6,84,1,скв.105
1981-12-30,0,,,76,0,скв.105
1981-12-30,2,2,0.7,80,3,скв.107а
1981-12-30,3,,2.8,68,2,скв.107а
1981-12-30,4,,1.7,73,1,скв.108
1981-12-30,0,,,81,0,скв.108
1981-12-30,0,,,74,1,уч.4
1981-12-30,0,,,79,0,уч.4
1982-01-11,1,,0.8,89,1,скв.105
1982-01-11,0,,,88,0,скв.105
1982-01-11,1,,0.4,84,3,скв.107а
1982-01-11,2,,2,78,2,скв.107а
1982-01-11,8,,4.9,78,1,скв.108
1982-01-11,2,,1.5,98,0,скв.108
1982-01-11,4,,2.7,77,1,уч.4
1982-01-11,1,,0.4,81,0,уч.4
1982-01-20,5,,3.2,77,1,скв.105
1982-01-20,0,,,84,0,скв.105
1982-01-20,5,,3.2,73,3,скв.107а
1982-01-20,4,,3.8,63,2,скв.107а
1982-01-20,14,,7.6,81,1,скв.108
1982-01-20,3,,2.3,90,0,скв.108
1982-01-20,2,,1.4,72,1,уч.4
1982-01-20,0,,,76,0,уч.4
1982-02-01,1,,0.5,86,1,скв.105
1982-02-01,1,,0.9,94,0,скв.105
1982-02-01,5,,4.9,83,3,скв.107а
1982-02-01,3,,2.8,69,2,скв.107а
1982-02-01,13,,6,81,1,скв.108
1982-02-01,1,,1,90,0,скв.108
1982-02-01,4,,2.3,82,1,уч.4
1982-02-01,1,,0.7,88,0,уч.4
1982-02-10,7,,4.5,85,1,скв.105
1982-02-10,3,,2.3,89,0,скв.105
1982-02-10,8,,6.7,80,3,скв.107а
1982-02-10,6,,6,68,2,скв.107а
1982-02-10,16,,8.6,78,1,скв.108
1982-02-10,1,,1,91,0,скв.108
1982-02-10,7,,2.4,79,1,уч.4
1982-02-10,3,,2.2,83,0,уч.4
1982-02-20,6,,4,85,1,скв.105
1982-02-20,2,,1.1,92,0,скв.105
1982-02-20,5,,3.4,80,3,скв.107а
1982-02-20,5,,5,71,2,скв.107а
1982-02-20,12,,6.5,82,1,скв.108
1982-02-20,2,,1.7,91,0,скв.108
1982-02-20,4,,2.6,80,1,уч.4
1982-02-20,0,,,83,0,уч.4
1982-03-01,2,1,1.3,88,1,скв.105
1982-03-01,1,,0.8,91,0,скв.105
1982-03-01,6,,3.9,76,3,скв.107а
1982-03-01,5,,4.7,76,2,скв.107а
1982-03-01,14,,6.7,82,1,скв.108
1982-03-01,4,1,3.5,92,0,скв.108
1982-03-01,9,,4.5,86,1,уч.4
1982-03-01,4,,3.2,90,0,уч.4
1982-03-10,6,,3.4,79,1,скв.105
1982-03-10,0,,,90,0,скв.105
1982-03-10,5,,4.6,82,3,скв.107а
1982-03-10,6,,5.5,75,2,скв.107а
1982-03-10,12,,7.2,84,1,скв.108
1982-03-10,1,1,1,94,0,скв.108
1982-03-10,9,,3.5,81,1,уч.4
1982-03-10,0,,,91,0,уч.4
1982-03-20,6,,3.4,90,1,скв.105
1982-03-20,0,,,98,0,скв.105
1982-03-20,4,,2.1,76,3,скв.107а
1982-03-20,6,,5.8,74,2,скв.107а
1982-03-20,6,,4.3,89,1,скв.108
1982-03-20,4,,3.4,95,0,скв.108
1982-03-20,4,,2.4,81,1,уч.4
1982-03-20,1,,0.5,86,0,уч.4
1982-03-30,2,1,1.8,62,1,скв.105
1982-03-30,0,,,68,0,скв.105
1982-03-30,6,,4,54,3,скв.107а
1982-03-30,4,,4,44,2,скв.107а
1982-03-30,10,,5.2,59,1,скв.108
1982-03-30,0,,,66,0,скв.108
1982-03-30,7,1,5.4,57,1,уч.4
1982-03-30,0,,,65,0,уч.4
1982-04-10,1,3,0.5,49,1,скв.105
1982-04-10,0,7,,57,0,скв.105
1982-04-10,0,,,31,3,скв.107а
1982-04-10,3,,3,20,2,скв.107а
1982-04-10,6,6,3.5,30,1,скв.108
1982-04-10,1,,0.4,40,0,скв.108
1982-04-10,2,3,1.8,43,1,уч.4
1982-04-10,0,,,47,0,уч.4
1982-04-15,1,,0.5,43,1,скв.105
1982-04-15,0,6,,42,0,скв.105
1982-04-15,3,,2,12,3,скв.107а
1982-04-15,9,,8.6,11,2,скв.107а
1982-04-15,6,2,4.2,24,1,скв.108
1982-04-15,0,,,34,0,скв.108
1982-04-15,0,,,42,1,уч.4
1982-04-15,0,,,45,0,уч.4
1982-04-20,0,,,28,1,скв.105
1982-04-20,0,5,,29,0,скв.105
1982-04-20,2,,0.8,7,3,скв.107а
1982-04-20,2,,2,2,2,скв.107а
1982-04-20,7,2,2.6,10,1,скв.108
1982-04-20,1,,1,1,0,скв.108
1982-04-20,0,,,24,1,уч.4
1982-04-20,0,,,34,0,уч.4
1982-04-25,2,1,0.6,,1,скв.105
1982-04-25,0,,,,0,скв.105
1982-04-25,8,,3,,1,скв.108
1982-04-25,0,,,,0,скв.108
1982-04-25,1,,0.6,8,1,уч.4
1982-12-10,7,,3,3,1,скв.105
1982-12-10,2,,1.9,1,0,скв.105
1982-12-10,8,,3.7,2,3,скв.107а
1982-12-10,7,,6.6,1,2,скв.107а
1982-12-10,17,,7,4,1,скв.108
1982-12-10,5,,4.2,2,0,скв.108
1982-12-10,8,,3.4,11,1,уч.4
1982-12-10,3,,2.3,2,0,уч.4
1982-12-15,10,,5.1,14,1,скв.105
1982-12-15,3,,1.7,13,0,скв.105
1982-12-15,9,,4.6,12,3,скв.107а
1982-12-15,10,,9.1,7,2,скв.107а
1982-12-15,12,,4.6,12,1,скв.108
1982-12-15,6,,4.9,8,0,скв.108
1982-12-15,9,,3.9,12,1,уч.4
1982-12-15,2,,1.6,9,0,уч.4
1982-12-21,11,,4.9,28,1,скв.105
1982-12-21,2,,1.4,30,0,скв.105
1982-12-21,8,,2.8,27,3,скв.107а
1982-12-21,9,,8.2,22,2,скв.107а
1982-12-21,15,,4.4,16,1,скв.108
1982-12-21,5,,4,31,0,скв.108
1982-12-21,9,,3.6,24,1,уч.4
1982-12-21,9,,3.6,24,0,уч.4
1982-12-31,11,,4.1,20,1,скв.105
1982-12-31,0,,,26,0,скв.105
1982-12-31,6,,2.4,20,3,скв.107а
1982-12-31,12,,11.6,12,2,скв.107а
1982-12-31,12,,4.7,18,1,скв.108
1982-12-31,0,,,36,0,скв.108
1982-12-31,5,,1.9,29,1,уч.4
1982-12-31,0,,,26,0,уч.4
1983-01-11,4,,2.4,19,1,скв.105
1983-01-11,0,,,22,0,скв.105
1983-01-11,6,,2.4,17,3,скв.107а
1983-01-11,6,,6,10,2,скв.107а
1983-01-11,14,,6.8,3,1,скв.108
1983-01-11,0,,,18,0,скв.108
1983-01-11,8,,4.4,13,1,уч.4
1983-01-11,0,,,27,0,уч.4
1983-01-20,6,,4.7,26,1,скв.105
1983-01-20,0,,,39,0,скв.105
1983-01-20,8,,5.4,26,3,скв.107а
1983-01-20,12,,11.4,19,2,скв.107а
1983-01-20,18,,8.9,18,1,скв.108
1983-01-20,5,,3.6,28,0,скв.108
1983-01-20,5,,3.4,27,1,уч.4
1983-01-20,0,,,35,0,уч.4
1983-02-01,4,,2,53,1,скв.105
1983-02-01,0,,,58,0,скв.105
1983-02-01,6,,4.5,40,3,скв.107а
1983-02-01,11,,10.6,39,2,скв.107а
1983-02-01,13,,6.8,34,1,скв.108
1983-02-01,1,,1,45,0,скв.108
1983-02-01,8,,3.3,41,1,уч.4
1983-02-01,0,,,52,0,уч.4
1983-02-10,9,,6.3,48,1,скв.105
1983-02-10,1,,0.2,58,0,скв.105
1983-02-10,11,,7.7,44,3,скв.107а
1983-02-10,13,,12.6,41,2,скв.107а
1983-02-10,15,,9.6,35,1,скв.108
1983-02-10,5,,4.2,47,0,скв.108
1983-02-10,8,,4.4,42,1,уч.4
1983-02-10,2,,1.6,51,0,уч.4
1983-02-20,10,,6.4,45,1,скв.105
1983-02-20,6,,4.5,56,0,скв.105
1983-02-20,10,,5.7,37,3,скв.107а
1983-02-20,17,,16.3,42,2,скв.107а
1983-02-20,15,,7.3,45,1,скв.108
1983-02-20,8,,5.1,48,0,скв.108
1983-02-20,18,,7.9,36,1,уч.4
1983-02-20,1,,0.4,49,0,уч.4
1983-03-01,8,,5.2,54,1,скв.105
1983-03-01,3,,1.3,60,0,скв.105
1983-03-01,9,,6.1,44,3,скв.107а
1983-03-01,13,,12.7,46,2,скв.107а
1983-03-01,16,,8.3,41,1,скв.108
1983-03-01,3,,2,57,0,скв.108
1983-03-01,11,,6.6,48,1,уч.4
1983-03-01,0,,,60,0,уч.4
1983-03-10,12,,7.6,56,1,скв.105
1983-03-10,3,,1.7,60,0,скв.105
1983-03-10,16,,10.8,45,3,скв.107а
1983-03-10,12,,11.7,43,2,скв.107а
1983-03-10,23,,14.4,38,1,скв.108
1983-03-10,10,,7.1,50,0,скв.108
1983-03-10,11,,6.5,52,1,уч.4
1983-03-10,3,,1.1,61,0,уч.4
1983-03-21,8,,4.5,37,1,скв.105
1983-03-21,2,,1.4,45,0,скв.105
1983-03-21,14,,10.4,23,3,скв.107а
1983-03-21,19,,18.7,20,2,скв.107а
1983-03-21,16,,10.2,26,1,скв.108
1983-03-21,10,,7.6,32,0,скв.108
1983-03-21,12,,8.9,24,1,уч.4
1983-03-21,6,,4.5,34,0,уч.4
1983-03-31,8,,5.2,41,1,скв.105
1983-03-31,4,6,3.2,47,0,скв.105
1983-03-31,12,,7.4,32,3,скв.107а
1983-03-31,14,,13.8,29,2,скв.107а
1983-03-31,17,,9.2,27,1,скв.108
1983-03-31,8,,4.2,38,0,скв.108
1983-03-31,12,,7.6,35,1,уч.4
1983-03-31,2,5,1.1,42,0,уч.4
1983-04-05,10,,6.3,19,1,скв.105
1983-04-05,0,,,30,0,скв.105
1983-04-05,15,,7.2,4,3,скв.107а
1983-04-05,18,,17.7,9,2,скв.107а
1983-04-05,22,1,11.6,1,1,скв.108
1983-04-05,5,,2.4,5,0,скв.108
1983-04-05,12,1,6.4,14,1,уч.4
1983-04-05,1,8,0.7,14,0,уч.4
1983-04-11,5,6,2.5,1,1,скв.105
1983-04-11,0,,,1,0,скв.105
1983-04-11,2,5,1.1,1,3,скв.107а
1983-04-11,0,,,,2,скв.107а
1983-04-11,4,9,2.3,,1,скв.108
1983-04-11,0,,,,0,скв.108
1983-04-11,6,5,3.7,2,1,уч.4
1983-04-11,0,,,2,0,уч.4
1983-11-21,0,,,39,1,скв.105
1983-11-21,0,,,39,0,скв.105
1983-11-21,2,,0.9,28,3,скв.107а
1983-11-21,1,,1,28,2,скв.107а
1983-11-21,5,,1.8,40,1,скв.108
1983-11-21,0,,,40,0,скв.108
1983-11-21,2,,0.6,29,1,уч.4
1983-11-21,0,,,29,0,уч.4
1983-11-30,1,,0.3,29,1,скв.105
1983-11-30,1,,0.9,28,0,скв.105
1983-11-30,5,,2.4,19,3,скв.107а
1983-11-30,7,,7,9,2,скв.107а
1983-11-30,8,,3.1,18,1,скв.108
1983-11-30,2,,2,23,0,скв.108
1983-11-30,3,,1.4,20,1,уч.4
1983-11-30,2,,0.9,30,0,уч.4
1983-12-11,1,,0.4,54,1,скв.105
1983-12-11,0,,,56,0,скв.105
1983-12-11,3,,1,45,3,скв.107а
1983-12-11,4,,3.5,44,2,скв.107а
1983-12-11,2,,1,44,1,скв.108
1983-12-11,1,,0.8,53,0,скв.108
1983-12-11,5,,1.8,18,1,уч.4
1983-12-11,0,,,44,0,уч.4
1983-12-20,3,,1.2,56,1,скв.105
1983-12-20,0,,,61,0,скв.105
1983-12-20,3,,1.2,49,3,скв.107а
1983-12-20,7,,6.4,45,2,скв.107а
1983-12-20,10,,4,40,1,скв.108
1983-12-20,2,,0.9,52,0,скв.108
1983-12-20,4,,1.5,48,1,уч.4
1983-12-20,0,,,57,0,уч.4
1983-12-30,2,,0.7,66,1,скв.105
1983-12-30,0,,,70,0,скв.105
1983-12-30,4,,2.2,55,3,скв.107а
1983-12-30,5,,4.6,56,2,скв.107а
1983-12-30,6,,2.4,51,1,скв.108
1983-12-30,2,,1.6,66,0,скв.108
1983-12-30,5,,2.4,58,1,уч.4
1983-12-30,0,,,66,0,уч.4
1984-01-10,2,,1.6,79,1,скв.105
1984-01-10,0,,0,90,0,скв.105
1984-01-10,5,,3.1,77,3,скв.107а
1984-01-10,3,,2.7,81,2,скв.107а
1984-01-10,8,,4.8,79,1,скв.108
1984-01-10,0,,0,89,0,скв.108
1984-01-10,6,,4.1,62,1,уч.4
1984-01-10,0,,0,80,0,уч.4
1984-01-19,0,,0,89,1,скв.105
1984-01-19,0,,0,99,0,скв.105
1984-01-19,8,,5.5,71,3,скв.107а
1984-01-19,4,,3.5,88,2,скв.107а
1984-01-19,10,,6.8,77,1,скв.108
1984-01-19,1,,0.7,91,0,скв.108
1984-01-19,6,,4.3,66,1,уч.4
1984-01-19,0,,0,76,0,уч.4
1984-01-31,1,,0.9,88,1,скв.105
1984-01-31,0,,0,95,0,скв.105
1984-01-31,4,,2.5,84,3,скв.107а
1984-01-31,8,,8.5,72,2,скв.107а
1984-01-31,8,,5.6,80,1,скв.108
1984-01-31,0,,0,91,0,скв.108
1984-01-31,2,,1.8,72,1,уч.4
1984-01-31,0,,0,80,0,уч.4
1984-02-09,2,,1.8,102,1,скв.105
1984-02-09,0,,0,110,0,скв.105
1984-02-09,2,,1.8,81,3,скв.107а
1984-02-09,9,,9.2,94,2,скв.107а
1984-02-09,9,,6.3,96,1,скв.108
1984-02-09,1,,0.6,107,0,скв.108
1984-02-09,6,,4.1,98,1,уч.4
1984-02-09,0,,0,112,0,уч.4
1984-02-21,3,,2.2,99,1,скв.105
1984-02-21,0,,0.5,102,0,скв.105
1984-02-21,6,,4.5,84,3,скв.107а
1984-02-21,6,,6,91,2,скв.107а
1984-02-21,6,,3.6,93,1,скв.108
1984-02-21,0,,0,99,0,скв.108
1984-02-21,2,,1,90,1,уч.4
1984-02-21,0,,0.4,94,0,уч.4
1984-02-29,7,,4.9,91,1,скв.105
1984-02-29,0,,0,100,0,скв.105
1984-02-29,8,,5.6,78,3,скв.107а
1984-02-29,8,,7.5,90,2,скв.107а
1984-02-29,7,,4.9,94,1,скв.108
1984-02-29,0,,0,103,0,скв.108
1984-02-29,6,,4,85,1,уч.4
1984-02-29,0,,0,97,0,уч.4
1984-03-20,0,,0.4,97,1,скв.105
1984-03-20,0,,0,102,0,скв.105
1984-03-20,7,,4.8,84,3,скв.107а
1984-03-20,5,,5.2,96,2,скв.107а
1984-03-20,14,,9.7,88,1,скв.108
1984-03-20,3,,2.4,103,0,скв.108
1984-03-20,6,,4.1,89,1,уч.4
1984-03-20,0,,0,97,0,уч.4
1984-03-29,2,,1.1,94,1,скв.105
1984-03-29,0,,0,101,0,скв.105
1984-03-29,6,,4.5,81,3,скв.107а
1984-03-29,8,,8.4,90,2,скв.107а
1984-03-29,5,,3.4,98,1,скв.108
1984-03-29,0,,0,108,0,скв.108
1984-03-29,6,,3.3,77,1,уч.4
1984-03-29,0,,0,89,0,уч.4
1984-04-11,0,,0,46,1,скв.105
1984-04-11,0,,0,48,0,скв.105
1984-04-11,2,,1.3,26,3,скв.107а
1984-04-11,9,,8.8,28,2,скв.107а
1984-04-11,14,,8.9,31,1,скв.108
1984-04-11,2,,1.6,42,0,скв.108
1984-04-11,11,,6,22,1,уч.4
1984-04-11,0,,0,37,0,уч.4
1984-04-18,0,,0,0,1,скв.105
1984-04-18,0,,0,0,0,скв.105
1984-04-18,1,,1.4,0,3,скв.107а
1984-04-18,0,,0,0,2,скв.107а
1984-04-18,4,,2.7,0,1,скв.108
1984-04-18,0,,0,0,0,скв.108
1984-04-18,1,,0.5,0,1,уч.4
1984-04-18,0,,0,0,0,уч.4
1984-11-15,3,,0.8,2,1,скв.105
1984-11-15,0,,0.5,0,0,скв.105
1984-11-15,6,,2.4,2,3,скв.107а
1984-11-15,2,,1.7,1,2,скв.107а
1984-11-15,3,,1.2,2,1,скв.108
1984-11-15,0,,0,0,0,скв.108
1984-11-15,4,,1.3,1,1,уч.4
1984-11-15,0,,0,1,0,уч.4
1984-11-20,4,,1.7,1,1,скв.105
1984-11-20,2,,1.8,0,0,скв.105
1984-11-20,5,,1.9,1,3,скв.107а
1984-11-20,2,,2.4,0,2,скв.107а
1984-11-20,8,,3.1,1,1,скв.108
1984-11-20,2,,1.5,1,0,скв.108
1984-11-20,7,,2.5,0,1,уч.4
1984-11-20,2,,0.7,0,0,уч.4
1984-11-26,7,,2.8,8,1,скв.105
1984-11-26,2,,1.2,4,0,скв.105
1984-11-26,8,,3,8,3,скв.107а
1984-11-26,4,,3.9,4,2,скв.107а
1984-11-26,12,,4.2,5,1,скв.108
1984-11-26,2,,1,5,0,скв.108
1984-11-26,8,,3.1,6,1,уч.4
1984-11-26,1,,0.5,6,0,уч.4
1984-11-30,7,,2.6,21,1,скв.105
1984-11-30,3,,1.5,24,0,скв.105
1984-11-30,8,,3.6,20,3,скв.107а
1984-11-30,4,,4.4,12,2,скв.107а
1984-11-30,10,,3.7,11,1,скв.108
1984-11-30,3,,1.1,21,0,скв.108
1984-11-30,10,,4.4,18,1,уч.4
1984-11-30,2,,0.9,22,0,уч.4
1984-12-10,6,,2.2,10,1,скв.105
1984-12-10,1,,0.5,17,0,скв.105
1984-12-10,11,,4.3,6,3,скв.107а
1984-12-10,8,,7.4,4,2,скв.107а
1984-12-10,10,,3.6,8,1,скв.108
1984-12-10,0,,0,14,0,скв.108
1984-12-10,7,,2.5,9,1,уч.4
1984-12-10,2,,0.7,10,0,уч.4
1984-12-20,7,,3.6,22,1,скв.105
1984-12-20,3,,2,30,0,скв.105
1984-12-20,8,,4.9,21,3,скв.107а
1984-12-20,13,,12.3,12,2,скв.107а
1984-12-20,16,,6.4,15,1,скв.108
1984-12-20,5,,1.9,19,0,скв.108
1984-12-20,9,,3.8,15,1,уч.4
1984-12-20,6,,2.6,21,0,уч.4
1984-12-29,9,,3.3,20,1,скв.105
1984-12-29,4,,1.9,23,0,скв.105
1984-12-29,8,,3.1,18,3,скв.107а
1984-12-29,10,,9.6,14,2,скв.107а
1984-12-29,16,,5.7,14,1,скв.108
1984-12-29,6,,2.1,20,0,скв.108
1984-12-29,12,,5,16,1,уч.4
1984-12-29,6,,3,21,0,уч.4
1985-01-10,14,,5.8,38,1,скв.105
1985-01-10,8,,4.7,46,0,скв.105
1985-01-10,12,,9.3,33,3,скв.107а
1985-01-10,13,,11.7,31,2,скв.107а
1985-01-10,24,,11.8,28,1,скв.108
1985-01-10,13,,5.7,34,0,скв.108
1985-01-10,17,,7.9,33,1,уч.4
1985-01-10,6,2,3.7,38,0,уч.4
1985-01-20,14,,6.4,34,1,скв.105
1985-01-20,9,,4.9,40,0,скв.105
1985-01-20,15,,7.9,31,3,скв.107а
1985-01-20,12,,11.9,25,2,скв.107а
1985-01-20,25,,12.8,26,1,скв.108
1985-01-20,9,,4.2,36,0,скв.108
1985-01-20,14,,7.5,29,1,уч.4
1985-01-20,9,,5.8,35,0,уч.4
1985-01-31,16,,9.6,43,1,скв.105
1985-01-31,8,,6.1,50,0,скв.105
1985-01-31,18,,12.2,40,3,скв.107а
1985-01-31,16,,14.8,35,2,скв.107а
1985-01-31,27,,16.7,39,1,скв.108
1985-01-31,17,,10.7,50,0,скв.108
1985-01-31,19,,11.5,39,1,уч.4
1985-01-31,10,,6.9,46,0,уч.4
1985-02-10,20,,14,41,1,скв.105
1985-02-10,9,,7.2,46,0,скв.105
1985-02-10,16,,10.8,41,3,скв.107а
1985-02-10,22,,20.4,34,2,скв.107а
1985-02-10,26,,16.3,38,1,скв.108
1985-02-10,14,,9.1,46,0,скв.108
1985-02-10,18,,11.2,36,1,уч.4
1985-02-10,10,,7.4,43,0,уч.4
1985-02-19,20,,14,42,1,скв.105
1985-02-19,12,,8.8,48,0,скв.105
1985-02-19,20,,14,38,3,скв.107а
1985-02-19,20,,18.6,32,2,скв.107а
1985-02-19,29,,19.7,40,1,скв.108
1985-02-19,16,,11.3,46,0,скв.108
1985-02-19,24,,16.9,37,1,уч.4
1985-02-19,17,,12.2,43,0,уч.4
1985-02-27,18,,13,48,1,скв.105
1985-02-27,13,,9.5,54,0,скв.105
1985-02-27,22,,15.8,45,3,скв.107а
1985-02-27,22,,19.9,35,2,скв.107а
1985-02-27,27,,16.2,46,1,скв.108
1985-02-27,16,,10.7,54,0,скв.108
1985-02-27,20,,14.1,45,1,уч.4
1985-02-27,15,,10.8,54,0,уч.4
1985-03-10,17,,10.1,49,1,скв.105
1985-03-10,14,,8.8,55,0,скв.105
1985-03-10,20,,10.9,44,3,скв.107а
1985-03-10,19,,18,40,2,скв.107а
1985-03-10,27,,14.5,42,1,скв.108
1985-03-10,18,,11.3,53,0,скв.108
1985-03-10,19,,10.9,46,1,уч.4
1985-03-10,12,,8.6,52,0,уч.4
1985-03-20,19,,9,48,1,скв.105
1985-03-20,12,,6.6,55,0,скв.105
1985-03-20,21,,12.8,36,3,скв.107а
1985-03-20,19,,17.8,42,2,скв.107а
1985-03-20,26,,13,41,1,скв.108
1985-03-20,17,,9.3,53,0,скв.108
1985-03-20,20,,12.3,42,1,уч.4
1985-03-20,19,,12.4,45,0,уч.4
1985-03-31,14,,6.5,36,1,скв.105
1985-03-31,8,,3.3,44,0,скв.105
1985-03-31,17,,11.8,28,3,скв.107а
1985-03-31,20,,19.1,26,2,скв.107а
1985-03-31,28,,13.6,25,1,скв.108
1985-03-31,16,,8.2,37,0,скв.108
1985-03-31,20,,12,31,1,уч.4
1985-03-31,14,,8.3,40,0,уч.4
1985-04-10,16,2,11.7,32,1,скв.105
1985-04-10,8,7,5.4,36,0,скв.105
1985-04-10,18,2,13,25,3,скв.107а
1985-04-10,19,,17.7,22,2,скв.107а
1985-04-10,21,2,12.4,37,1,скв.108
1985-04-10,14,3,8.4,43,0,скв.108
1985-04-10,17,3,11.5,34,1,уч.4
1985-04-10,8,4,5.8,40,0,уч.4
1985-04-15,12,,7.2,22,1,скв.105
1985-04-15,6,6,4.3,19,0,скв.105
1985-04-15,20,1,14.8,9,3,скв.107а
1985-04-15,25,,22.9,5,2,скв.107а
1985-04-15,33,,15.4,5,1,скв.108
1985-04-15,15,,8.6,24,0,скв.108
1985-04-15,21,1,11.3,16,1,уч.4
1985-04-15,14,,7.4,21,0,уч.4
1985-04-20,10,3,7.4,8,1,скв.105
1985-04-20,5,5,3.6,5,0,скв.105
1985-04-20,10,4,7.4,,3,скв.107а
1985-04-20,12,3,11.7,0,2,скв.107а
1985-04-20,18,12,10.5,,1,скв.108
1985-04-20,8,9,5.9,1,0,скв.108
1985-04-20,12,5,8.8,,1,уч.4
1985-04-20,5,7,3.8,,0,уч.4
1985-04-25,12,,6.8,,1,скв.105
1985-04-25,4,,3.8,,0,скв.105
1985-04-25,12,2,7.4,,3,скв.107а
1985-04-25,7,1,6.7,,2,скв.107а
1985-04-25,16,8,9.7,,1,скв.108
1985-04-25,2,2,1.9,,0,скв.108
1985-04-25,13,,7.5,,1,уч.4
1985-04-25,6,,5,,0,уч.4
1985-04-30,7,6,4.8,,1,скв.105
1985-04-30,2,2,1.4,,0,скв.105
1985-04-30,8,6,6.1,,3,скв.107а
1985-04-30,3,10,3,,2,скв.107а
1985-04-30,6,20,3.5,,1,скв.108
1985-04-30,2,14,1.8,,0,скв.108
1985-04-30,8,7,3.6,,1,уч.4
1985-04-30,2,7,2,,0,уч.4
1985-05-05,4,8,2.1,,1,скв.105
1985-05-05,0,,,,0,скв.105
1985-05-05,5,2,3.6,,3,скв.107а
1985-05-05,0,,,,2,скв.107а
1985-05-05,4,17,1.7,,1,скв.108
1985-05-05,0,,,,0,скв.108
1985-05-05,8,10,4.6,,1,уч.4
1985-05-05,0,,,,0,уч.4
1985-05-10,1,14,0.5,,1,скв.105
1985-05-10,0,,,,0,скв.105
1985-05-10,2,10,1.4,,3,скв.107а
1985-05-10,0,,,,2,скв.107а
1985-05-10,2,22,0.6,,1,скв.108
1985-05-10,0,,,,0,скв.108
1985-05-10,6,8,3,,1,уч.4
1985-05-10,0,,,,0,уч.4
1985-11-20,1,,0.5,5,1,скв.105
1985-11-20,0,,,2,0,скв.105
1985-11-20,3,,1.1,6,3,скв.107а
1985-11-20,2,,2,2,2,скв.107а
1985-11-20,2,,0.9,5,1,скв.108
1985-11-20,0,,,7,0,скв.108
1985-11-20,3,,1,4,1,уч.4
1985-11-20,0,,,6,0,уч.4
1985-12-02,8,,3,13,1,скв.105
1985-12-02,3,,1.5,13,0,скв.105
1985-12-02,11,,6.2,13,3,скв.107а
1985-12-02,8,,8,6,2,скв.107а
1985-12-02,9,,3.4,11,1,скв.108
1985-12-02,4,,3.8,12,0,скв.108
1985-12-02,12,,5.5,11,1,уч.4
1985-12-02,5,,3.6,11,0,уч.4
1985-12-10,12,,4.7,24,1,скв.105
1985-12-10,2,,1.4,30,0,скв.105
1985-12-10,11,,4.4,20,3,скв.107а
1985-12-10,5,,4,22,2,скв.107а
1985-12-10,12,,5.2,24,1,скв.108
1985-12-10,3,,1.9,35,0,скв.108
1985-12-10,14,,6.3,21,1,уч.4
1985-12-10,3,,1.8,31,0,уч.4
1985-12-19,8,,3.7,31,1,скв.105
1985-12-19,5,,3,36,0,скв.105
1985-12-19,11,,4.3,30,3,скв.107а
1985-12-19,6,,6,28,2,скв.107а
1985-12-19,14,,5.3,33,1,скв.108
1985-12-19,3,4,1.6,37,0,скв.108
1985-12-19,12,,5.2,24,1,уч.4
1985-12-19,6,,3.3,29,0,уч.4
1985-12-30,5,,1.8,41,1,скв.105
1985-12-30,4,,1.6,46,0,скв.105
1985-12-30,11,,7.7,38,3,скв.107а
1985-12-30,4,,3.5,38,2,скв.107а
1985-12-30,7,,2.7,38,1,скв.108
1985-12-30,3,1,2.2,43,0,скв.108
1985-12-30,12,,5.6,29,1,уч.4
1985-12-30,4,,2.5,35,0,уч.4
1986-01-09,10,,5.4,39,1,скв.105
1986-01-09,4,,2.9,46,0,скв.105
1986-01-09,9,,6.3,34,3,скв.107а
